# gpstime BSN BCI f_mean f_median hrss_mean hrss_median Q_mean Q_median
1.127613109029999971e+09 1.254851999999999990e+01 7.238999999999999879e+00 9.257957191477399874e+02 9.253780552055125099e+02 9.048335851223510901e-23 8.261884757144078828e-23 2.182822281608491011e+01 2.134051428642204939e+01
1.127659137460000038e+09 4.779214999999999769e+00 2.865000000000000213e+00 7.836062358188485177e+02 7.740770002437865287e+02 5.948527764484866608e-23 5.792578723689781359e-23 6.227707596502996878e+00 3.827533537718180057e+00
1.128133560019999981e+09 4.568799000000000277e+00 1.866000000000000103e+00 8.723871423921069663e+02 8.923766477382380344e+02 8.878678668727584048e-23 8.914919275290502537e-23 7.263686161221374782e+00 4.691524235786309838e+00
1.128245272950000048e+09 7.736195000000000377e+00 4.448000000000000398e+00 7.493143672451947168e+02 7.488105871403040510e+02 9.574502647903361066e-23 9.540754024567406024e-23 1.115255165930433101e+01 1.085934570006380007e+01
1.128267446380000114e+09 1.201196099999999944e+01 6.995000000000000107e+00 4.178610848731891565e+02 4.179206775346165159e+02 5.175459633277098343e-23 5.053027867316145557e-23 5.943883632330137345e+01 5.798606094810860156e+01
1.128909616440000057e+09 9.894370999999999583e+00 6.121999999999999886e+00 5.644523694665124367e+02 5.640555802605190365e+02 6.161474792540484663e-23 6.042329071886069902e-23 6.635239959466017190e+00 6.480902746777999823e+00
1.129984297859999895e+09 1.060626300000000022e+01 5.810999999999999943e+00 1.105673578171770117e+02 1.104286463598050005e+02 5.054138992644824275e-23 4.463978667394205038e-23 2.544475300246024574e+01 2.456784995817610096e+01
1.130729061799999952e+09 6.853322000000000358e+00 4.038000000000000256e+00 1.576965340580310340e+02 1.576083073210560030e+02 4.059624800206551915e-23 3.876346806812490918e-23 2.035335404904989431e+01 1.875391279285980062e+01
1.130777251470000029e+09 3.767711999999999950e+00 2.942000000000000171e+00 3.418106441276815417e+02 3.389866273324780082e+02 4.592244802651926217e-23 4.339778366746767534e-23 3.670583782299561193e+01 3.665410820416200011e+01
1.131352794160000086e+09 7.053512999999999700e+00 4.469999999999999751e+00 6.738249429808961395e+02 6.739448769575035385e+02 6.373283591282665533e-23 5.588072677796296192e-23 8.898817193970823780e+01 9.206012578501145072e+01
1.131361851210000038e+09 1.453401400000000088e+01 6.027999999999999581e+00 4.052770117265242789e+02 4.063529022862099964e+02 7.074179098411493856e-23 6.742693921814452824e-23 6.349978234331532967e+00 6.084508563444700258e+00
1.131362365950000048e+09 5.219369000000000369e+00 2.447999999999999954e+00 1.237564099589600914e+02 1.206633670052729883e+02 4.619001597820503475e-23 4.197957130089743795e-23 4.192408801236597782e+01 4.009475997704549854e+01
1.131726027509999990e+09 7.132705999999999769e+00 4.823000000000000398e+00 5.285163592139087996e+02 5.283682175461190127e+02 6.338549194751704072e-23 6.204270898999157339e-23 1.773706215760220672e+01 1.740642988524369983e+01
1.132066775119999886e+09 1.312292200000000086e+01 4.072000000000000064e+00 5.867421094858117385e+02 5.846981342818389749e+02 1.330645900534584531e-22 1.202609163895148902e-22 3.833374952377368583e+00 3.697456636998500024e+00
1.132581987990000010e+09 6.506677999999999962e+00 2.145000000000000018e+00 4.999718257821767224e+02 4.999251221866600190e+02 5.727071643234772385e-23 5.489532129708786365e-23 1.729730397184637170e+01 1.603347737416309826e+01
1.132806539190000057e+09 8.177500000000000213e+00 3.036000000000000032e+00 3.019278368861214403e+02 2.987232672989200069e+02 4.263884439242016485e-23 4.137871113990721853e-23 1.054840212614524120e+01 1.005825869044080001e+01
1.132962377970000029e+09 1.473966099999999990e+01 6.092999999999999972e+00 9.831801087988974359e+02 9.818621764770909977e+02 9.587808429652526975e-23 9.413201154268123881e-23 1.705452735602180780e+01 1.485583558394550074e+01
1.132977590269999981e+09 1.333311999999999919e+01 5.182999999999999829e+00 3.163563825256085238e+02 3.164010373949720361e+02 5.619784571714851164e-23 5.141932246421846666e-23 6.879243742631584269e+01 6.905069539266784773e+01
1.133193511299999952e+09 8.948650000000000659e+00 4.804000000000000270e+00 3.836895327934939246e+02 3.836321923736269923e+02 4.383375107106741065e-23 4.053263994003546118e-23 6.975654385804905644e+01 6.884283780398369856e+01
1.133303816250000000e+09 8.120782000000000167e+00 3.629000000000000004e+00 7.042638130168299995e+02 7.042921138105359660e+02 6.682629828654416825e-23 6.351662991277303051e-23 4.336780327381367783e+01 4.315736987084189735e+01
1.133797193700000048e+09 4.874071999999999960e+00 2.225000000000000089e+00 2.607554009714573340e+02 2.569972307403410241e+02 4.512214490769372751e-23 4.108909546583890144e-23 4.707762929002635843e+01 4.346075311866455593e+01
1.134003258400000095e+09 9.947008000000000294e+00 6.078999999999999737e+00 2.867171399600583754e+02 2.867089267237749937e+02 5.098764413155653020e-23 4.431443825172332711e-23 7.799267523748819997e+01 7.752232532968079681e+01
1.134206968079999924e+09 6.229898999999999631e+00 2.706999999999999851e+00 1.177442667337097078e+02 1.162419138761350013e+02 6.802658939961809624e-23 6.551882736190273169e-23 3.458579605569622117e+01 3.261427281929590549e+01
1.134467381829999924e+09 9.629597999999999658e+00 3.781000000000000139e+00 1.284365087554890579e+02 1.284461839745189877e+02 4.818773532561322050e-23 4.680192576787358530e-23 3.233635829104429149e+01 3.114126204237799911e+01
1.135103390400000095e+09 1.120779800000000037e+01 6.663999999999999702e+00 2.912108858120509467e+02 2.909365312483719777e+02 5.042966699728283881e-23 4.709783819098280651e-23 7.566098473768887445e+00 7.367107129295670020e+00
1.135895067069999933e+09 1.058598699999999937e+01 5.357999999999999652e+00 5.448048495131348545e+02 5.449080062191210345e+02 6.652479998419968938e-23 6.614815897434337257e-23 3.129991904812641579e+01 3.055442005685934959e+01
1.136403752279999971e+09 8.359909999999999286e+00 3.406000000000000139e+00 9.746302378832690465e+02 9.743707706242045106e+02 6.732135847748419489e-23 6.236341829064647265e-23 3.629552931357686418e+01 3.526011862596649848e+01
1.126563136980000019e+09 4.980300999999999867e+00 2.249000000000000110e+00 5.569246286831842099e+02 5.576206978385290540e+02 8.436547838556899527e-23 8.374884835566493116e-23 5.696902093849476323e+00 4.166296190112669606e+00
1.126572546390000105e+09 5.101768999999999998e+00 1.312999999999999945e+00 1.244679674700661707e+02 1.206003038632489961e+02 5.687275487361915343e-23 5.444129786391791691e-23 3.182465494459280464e+01 2.980746683296079880e+01
1.126821027190000057e+09 1.535252000000000061e+00 1.899999999999999953e-02 6.666196842119110215e+02 6.066262529417349469e+02 4.822131013896153741e-23 4.482600565535945294e-23 6.140286183932664699e+01 6.564217755384750319e+01
1.127243761509999990e+09 1.581944299999999970e+01 6.661999999999999922e+00 3.048145738873433288e+02 3.043153888410610080e+02 6.699099655792483400e-23 6.638829572234496849e-23 4.235222722857011846e+00 4.201450105254460610e+00
1.128044204759999990e+09 1.422906099999999974e+01 4.243000000000000327e+00 5.407690571957969041e+02 5.397711834487209899e+02 8.592783598966936404e-23 8.389653092147464886e-23 5.281387868239467487e+00 5.046907496199319887e+00
1.128346784000000000e+09 7.375206000000000373e+00 2.608999999999999986e+00 3.865608773603545387e+02 3.866348867858760059e+02 4.447233309836935802e-23 4.255221851444582722e-23 5.030251872226731535e+01 4.910785257320039676e+01
1.128350586109999895e+09 2.924230999999999803e+00 1.266000000000000014e+00 8.956215678488274534e+02 9.698144416499000044e+02 5.711294317116293317e-23 5.157409333731343495e-23 4.114487083834672632e+01 3.196500812616289977e+01
1.128661170039999962e+09 9.127705000000000624e+00 4.091000000000000192e+00 7.164409767724422409e+02 7.171273046059220633e+02 1.571399132283346407e-22 1.533132205347470937e-22 7.555293934221667840e+00 7.288313863879730015e+00
1.128661549390000105e+09 5.101024999999999920e+00 3.080000000000000071e+00 1.430349647678159215e+02 1.384227756575259889e+02 4.323794700799344836e-23 4.163190612462129273e-23 3.450612251236991312e+01 3.373265294127659786e+01
1.128950797849999905e+09 2.026866000000000057e+00 1.298000000000000043e+00 7.145011665379249735e+02 7.401973535990680375e+02 5.504901089055772139e-23 4.688525489322286950e-23 1.991511400377959973e+01 4.501426382436529927e+00
1.129251327920000076e+09 7.012982000000000049e+00 3.466000000000000192e+00 2.426418510973013838e+02 2.422635637562805186e+02 4.415114735899077471e-23 4.140587013703335299e-23 5.608818769687020023e+01 5.447870063871189927e+01
1.129280537650000095e+09 4.424185999999999730e+00 2.471000000000000085e+00 1.587266341976982744e+02 1.021468356154890103e+02 4.375426710348610449e-23 4.079588643595146811e-23 2.106827315771602471e+01 1.694364325646400005e+01
1.129346975410000086e+09 1.109776899999999955e+01 4.325999999999999623e+00 4.042056430566988752e+02 4.043251155510124590e+02 5.157289774932216379e-23 4.779243212345448719e-23 3.392854083375988239e+01 3.211384725221940073e+01
1.129361941460000038e+09 1.008283199999999979e+01 5.697000000000000064e+00 2.943165708579904276e+02 2.942544922852400191e+02 4.376485327585272306e-23 4.104948326712730084e-23 7.531560806974739819e+01 7.387390048530909326e+01
1.129983491789999962e+09 1.519999100000000070e+01 5.222999999999999865e+00 1.074792914852672396e+02 1.083842993770019945e+02 6.878146504154590035e-23 6.743945390753892002e-23 4.497551358029840074e+00 4.357790306633170019e+00
1.130041841400000095e+09 5.999592999999999954e+00 5.155000000000000249e+00 4.888568131323567059e+02 4.871081103112725259e+02 4.908337855738252029e-23 4.771272422374126512e-23 3.773787017905702257e+00 3.515762113264784716e+00
1.130061349630000114e+09 1.059118299999999913e+01 3.512999999999999901e+00 7.746085983564352091e+02 7.747199570159009454e+02 7.735818408833446518e-23 7.448944350720077676e-23 6.972662871270922658e+00 6.743034686644760356e+00
1.130184288349999905e+09 1.259034199999999970e+01 5.238999999999999879e+00 8.194158347109683973e+02 8.193403692147979882e+02 1.216878632393807154e-22 1.176893741064286847e-22 1.221672033143908820e+01 1.206384764595649983e+01
1.130577405269999981e+09 8.277784000000000475e+00 4.025999999999999801e+00 9.314036084772485538e+02 9.315298985855820320e+02 7.511199848645680196e-23 7.260872311015045107e-23 8.277785802560656236e+01 8.319049495704349795e+01
1.130590519000000000e+09 1.387105200000000060e+01 7.312000000000000277e+00 8.532710009602463970e+02 8.536249452133240538e+02 9.146617454937167609e-23 8.787464665270622320e-23 2.318403629751705353e+01 2.276751854247270046e+01
1.130858272240000010e+09 6.304383999999999766e+00 3.920999999999999819e+00 8.468450306896850179e+02 8.468968024357889135e+02 6.713914326551655798e-23 6.199479908757634824e-23 9.510528028375414777e+00 8.154826734446949388e+00
1.131320778680000067e+09 6.672164999999999679e+00 3.955999999999999961e+00 7.963419116859990936e+02 7.971589495800029681e+02 7.329035494932964327e-23 7.117497225433155245e-23 1.352079092717226239e+01 1.229869260768960082e+01
1.131356396140000105e+09 1.416928000000000054e+01 7.198000000000000398e+00 3.179540832189698563e+02 3.175077633848379719e+02 5.028582694273152492e-23 4.907133603603124468e-23 4.208158295203893573e+01 4.192456578232950193e+01
1.131411830309999943e+09 3.929402000000000061e+00 2.266000000000000014e+00 8.934556524322121049e+02 8.964373040825989847e+02 7.258895601419269074e-23 7.018770971021281328e-23 1.443091227687362021e+01 7.488954726890709956e+00
1.131944716609999895e+09 7.230574999999999974e+00 3.858999999999999986e+00 1.441334616191339251e+02 1.428996803977609886e+02 4.802151811524871346e-23 4.562164240097108866e-23 3.918960981458177883e+01 3.768866785262950003e+01
1.132147262809999943e+09 1.420609499999999947e+01 6.243000000000000327e+00 7.140176786634021937e+02 7.139835856596699841e+02 9.381159042665188844e-23 8.293684051392848706e-23 2.424301411987471866e+01 2.360872402782079860e+01
1.132579149029999971e+09 4.705940000000000123e-01 2.630000000000000115e-01 4.178558910210173849e+02 4.667171944085509949e+02 4.315993720869734326e-23 4.085307099245799758e-23 5.774910074226175283e+01 6.353372587355860190e+01
1.132756438190000057e+09 1.107776600000000045e+01 5.891000000000000014e+00 1.634039872981794019e+02 1.631883915883024940e+02 5.412242110178050388e-23 5.001077943020722277e-23 9.440886988340185582e+00 8.812035396186910674e+00
1.133011767380000114e+09 5.205867999999999718e+00 3.325000000000000178e+00 7.311469847640208855e+02 7.293805840686819693e+02 8.475988155648063443e-23 8.534459231995106759e-23 6.529066233972341315e+00 5.414758550789719571e+00
1.133088415960000038e+09 1.107265300000000074e+01 6.618000000000000327e+00 8.336785666296716499e+02 8.323907787942109735e+02 1.361674690865660322e-22 1.356038033299592660e-22 8.351518022543700681e+00 8.286460566917639881e+00
1.133090917769999981e+09 8.132531999999999428e+00 4.948000000000000398e+00 6.309131966854157554e+02 6.302341963957450162e+02 7.817029373937214776e-23 7.417289585885078528e-23 1.107790042509573958e+01 1.080248383728450001e+01
1.134199551109999895e+09 1.083612499999999912e+01 5.290000000000000036e+00 8.605524703114929252e+02 8.606092258563919586e+02 1.029521552819974348e-22 1.004363146966566780e-22 2.934792803592317867e+01 2.842242714282999927e+01
1.134370177980000019e+09 1.049672900000000020e+01 4.681000000000000050e+00 2.866171055062140454e+02 2.858052460679970181e+02 4.662748194414799744e-23 4.458780440913062747e-23 8.094858782470851111e+01 8.078362473586770420e+01
1.134377903119999886e+09 5.472234000000000265e+00 1.981000000000000094e+00 4.749283810801167078e+02 4.733140319180780011e+02 8.111121134217363957e-23 7.784405699903839789e-23 1.395726933859544516e+01 1.336048703649569980e+01
1.135033619200000048e+09 1.154363700000000037e+01 5.956999999999999851e+00 8.651664559437008393e+02 8.608192948984984696e+02 9.973008340902404042e-23 9.975976155169431989e-23 7.382255644761774427e+00 7.426327524410124781e+00
1.135937036299999952e+09 6.072612999999999595e+00 3.221999999999999975e+00 9.028371466384426185e+02 9.028232625300539667e+02 7.749206789095086422e-23 7.730444772939687591e-23 6.205454338710111095e+00 5.183033550308205228e+00
1.136215738009999990e+09 9.208989000000000757e+00 3.673000000000000043e+00 2.039759936663882058e+02 2.034643163115534890e+02 4.327376083954508293e-23 4.002066278897980950e-23 2.924322177205156947e+01 2.800302624612755054e+01
1.137216927279999971e+09 6.642352999999999952e+00 3.354999999999999982e+00 4.400967207473344160e+02 4.397353714813229999e+02 4.972590985928978459e-23 4.628017121902758319e-23 3.560403906584865297e+01 3.437207672214879750e+01
1.126075822670000076e+09 3.786178000000000043e+00 2.129999999999999893e+00 1.301566911332653262e+02 1.245871256763989976e+02 4.461852033411816715e-23 4.381094315506768672e-23 2.364096243512694073e+01 1.995536750513455004e+01
1.126672858259999990e+09 6.496077999999999797e+00 3.599000000000000199e+00 2.553351454240077487e+02 2.551989734190985075e+02 4.447234254831349441e-23 4.053954939906148903e-23 3.623992446916975041e+01 3.263229267072155437e+01
1.126674646920000076e+09 7.969395999999999702e+00 3.693999999999999950e+00 8.198207320817673462e+02 8.190594165976930299e+02 6.926985208917373301e-23 6.554777068262637149e-23 5.501591171555705273e+01 5.437859407439240300e+01
1.127128048799999952e+09 5.100054000000000087e+00 3.294999999999999929e+00 2.126348167652442669e+02 2.093846585401520031e+02 4.394760646183708747e-23 4.078913007730926386e-23 6.144253136635992263e+01 5.994473208972370060e+01
1.127363314240000010e+09 3.822667000000000037e+00 1.318999999999999950e+00 9.324312983324700781e+02 9.490198606427970844e+02 9.100623230087167156e-23 8.801831248632517896e-23 2.104296376606794894e+01 1.608290682774349989e+01
1.128047052279999971e+09 1.491641100000000009e+01 8.573999999999999844e+00 1.739026039855144745e+02 1.741393276623049928e+02 5.041231465490033181e-23 4.925242759507070963e-23 1.038708058820012603e+01 1.035437200253089962e+01
